act,prompt,clean_prompt,clean_act,interaction_type,word_count,avg_word_length,technical_term_ratio,analysis_score,teaching_score,guidance_score,creation_score,programming_score,web_score,system_score,tools_score,analysis_pattern_score,analysis_verb_score,data_term_score,quality_term_score,context_term_score,data_analysis_score,performance_analysis_score,quality_analysis_score,security_analysis_score,scaled_word_count,scaled_avg_word_length,scaled_technical_term_ratio,scaled_analysis_score,scaled_teaching_score,scaled_guidance_score,scaled_creation_score,scaled_analysis_pattern_score,scaled_analysis_verb_score,scaled_data_term_score,scaled_quality_term_score,scaled_context_term_score,scaled_data_analysis_score,scaled_performance_analysis_score,scaled_quality_analysis_score,scaled_security_analysis_score,scaled_programming_score,scaled_web_score,scaled_system_score,scaled_tools_score,tfidf_act,tfidf_advice,tfidf_answer,tfidf_ask,tfidf_audience,tfidf_based,tfidf_best,tfidf_character,tfidf_code,tfidf_come,tfidf_command,tfidf_commands,tfidf_concepts,tfidf_create,tfidf_creating,tfidf_creative,tfidf_curly,tfidf_dan,tfidf_data,tfidf_design,tfidf_detailed,tfidf_details,tfidf_develop,tfidf_development,tfidf_different,tfidf_end,tfidf_engaging,tfidf_english,tfidf_example,tfidf_examples,tfidf_explain,tfidf_explanations,tfidf_game,tfidf_generate,tfidf_generator,tfidf_given,tfidf_help,tfidf_ideas,tfidf_include,tfidf_information,tfidf_input,tfidf_inside,tfidf_job,tfidf_just,tfidf_key,tfidf_knowledge,tfidf_language,tfidf_like,tfidf_list,tfidf_ll,tfidf_make,tfidf_need,tfidf_new,tfidf_order,tfidf_output,tfidf_people,tfidf_plan,tfidf_problem,tfidf_project,tfidf_prompt,tfidf_provide,tfidf_providing,tfidf_question,tfidf_questions,tfidf_related,tfidf_reply,tfidf_request,tfidf_role,tfidf_sentence,tfidf_sentences,tfidf_software,tfidf_specific,tfidf_step,tfidf_steps,tfidf_strategies,tfidf_suggest,tfidf_suggestion,tfidf_sure,tfidf_table,tfidf_task,tfidf_techniques,tfidf_tell,tfidf_terminal,tfidf_text,tfidf_time,tfidf_topic,tfidf_topics,tfidf_type,tfidf_understand,tfidf_understanding,tfidf_use,tfidf_user,tfidf_using,tfidf_various,tfidf_want,tfidf_word,tfidf_words,tfidf_work,tfidf_world,tfidf_write
Prompt Generator,"I want you to act as a prompt generator. Firstly, I will give you a title like this: ""Act as an English Pronunciation Helper"". Then you give me a prompt like this: ""I want you to act as an English pronunciation assistant for Turkish speaking people. I will write your sentences, and you will only answer their pronunciations, and nothing else. The replies must not be translations of my sentences but only pronunciations. Pronunciations should use Turkish Latin letters for phonetics. Do not write explanations on replies. My first sentence is ""how the weather is in Istanbul?""."" (You should adapt the sample prompt according to the title I gave. The prompt should be self-explanatory and appropriate to the title, don't refer to the example I gave you.). My first title is ""Act as a Code Review Helper"" (Give me prompt only)","i want you to act as a prompt generator. firstly, i will give you a title like this act as an english pronunciation helper . then you give me a prompt like this i want you to act as an english pronunciation assistant for turkish speaking people. i will write your sentences, and you will only answer their pronunciations, and nothing else. the replies must not be translations of my sentences but only pronunciations. pronunciations should use turkish latin letters for phonetics. do not write explanations on replies. my first sentence is how the weather is in istanbul? . you should adapt the sample prompt according to the title i gave. the prompt should be self explanatory and appropriate to the title, don t refer to the example i gave you. . my first title is act as a code review helper give me prompt only",prompt generator,guidance,146,4.582191780821918,0.00684931506849315,0.0,0.00684931506849315,0.0136986301369863,0.0136986301369863,0.00684931506849315,0.0,0.0,0.0,0.0,0.06164383561643835,0.0,0.0,0.00684931506849315,0.0,0.0,0.0,0.0,1.7796318133506308,-0.3641027821393885,-0.12076182144479443,-0.4024935677583476,-0.07114235806412407,0.06367963674670343,-0.1432871819306089,-0.17613246131637614,0.9903589978680771,-0.39493433310777953,-0.17747431661989635,1.2501229635745428,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,0.4961996018060386,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.1921314292035122,0.0,0.1323777478590254,0.0,0.0,0.0,0.0,0.0,0.1306235061884711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.280505500142844,0.14999633094250586,0.0,0.0,0.09875381141531125,0.0,0.0,0.15589472702607282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22782171948777455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13612746425923863,0.0,0.0,0.0,0.7366807631652745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14483729921757338,0.32556087752740204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10755700645385784,0.0,0.0,0.0,0.09514462216355939,0.0,0.0,0.0,0.0,0.18039047404458672
Instructor in a School,"I want you to act as an instructor in a school, teaching algorithms to beginners. You will provide code examples using python programming language. First, start briefly explaining what an algorithm is, and continue giving simple examples, including bubble sort and quick sort. Later, wait for my prompt for additional questions. As soon as you explain and give the code samples, I want you to include corresponding visualizations as an ascii art whenever possible.","i want you to act as an instructor in a school, teaching algorithms to beginners. you will provide code examples using python programming language. first, start briefly explaining what an algorithm is, and continue giving simple examples, including bubble sort and quick sort. later, wait for my prompt for additional questions. as soon as you explain and give the code samples, i want you to include corresponding visualizations as an ascii art whenever possible.",instructor in a school,teaching,74,5.283783783783784,0.02702702702702703,0.0,0.04054054054054054,0.0,0.02702702702702703,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548511713261368,0.8286479640077491,1.528246709990499,-0.4024935677583476,2.59959375477593,-0.9169967303879679,0.828452101642309,-0.17613246131637614,-0.6683570904370333,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,3.4425443797817894,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.08771002869424327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47704809248247776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693407283721227,0.2738996435000319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22692164143536636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23852404624123888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2690420454106198,0.13340234566830775,0.0,0.0,0.2485745064354965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2738996435000319,0.0,0.17373810364423556,0.0,0.0,0.0,0.0,0.0
SQL terminal,"I want you to act as a SQL terminal in front of an example database. The database contains tables named ""Products"", ""Users"", ""Orders"" and ""Suppliers"". I will type queries and you will reply with what the terminal would show. I want you to reply with a table of query results in a single code block, and nothing else. Do not write explanations. Do not type commands unless I instruct you to do so. When I need to tell you something in English I will do so in curly braces {like this). My first command is 'SELECT TOP 10 * FROM Products ORDER BY Id DESC'","i want you to act as a sql terminal in front of an example database. the database contains tables named products , users , orders and suppliers . i will type queries and you will reply with what the terminal would show. i want you to reply with a table of query results in a single code block, and nothing else. do not write explanations. do not type commands unless i instruct you to do so. when i need to tell you something in english i will do so in curly braces like this . my first command is select top  from products order by id desc",sql terminal,teaching,107,4.046728971962617,0.018691588785046728,0.0,0.018691588785046728,0.0,0.018691588785046728,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.04672897196261682,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.677620196650715,-1.274423398829325,0.8470392072506169,-0.4024935677583476,0.8676061626501702,-0.9169967303879679,0.22073664626142642,-0.17613246131637614,0.27569102859033423,-0.39493433310777953,-0.17747431661989635,1.8248854338686058,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,0.8607349284474695,1.0993589540407553,-0.28700616489584174,-0.22059509642380706,0.0680812540973835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18514434942319957,0.0,0.23072323897234648,0.2256398082992458,0.0,0.0,0.0,0.0,0.2209635053900965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19879273589028718,0.21260318237169068,0.0,0.0,0.13997258763800408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16145602453121682,0.0,0.0,0.0,0.11780181813819474,0.0,0.18275942246007212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2994646424405081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25712938402271757,0.0,0.0,0.18275942246007212,0.4986562663824571,0.0,0.0,0.0,0.0,0.39758547178057435,0.0,0.0,0.0,0.0,0.0,0.0,0.1348569617031386,0.0,0.0,0.0,0.0,0.12784175656308985
Dietitian,"As a dietitian, I would like to design a vegetarian recipe for 2 people that has approximate 500 calories per serving and has a low glycemic index. Can you please provide a suggestion?","as a dietitian, i would like to design a vegetarian recipe for  people that has approximate  calories per serving and has a low glycemic index. can you please provide a suggestion?",dietitian,guidance,31,4.774193548387097,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4698896205080954,-0.037687642630758994,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,1.3923379406065806,1.209833648420927,-0.17613246131637614,-0.41770411590619383,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5796435381917321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4147625457894808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49565575885365204,0.0,0.0,0.0,0.0,0.26600330751231094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4189904633169115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychologist,"I want you to act a psychologist. i will provide you my thoughts. I want you to  give me scientific suggestions that will make me feel better. my first thought, { typing here your thought, if you explain in more detail, i think you will get a more accurate answer. }","i want you to act a psychologist. i will provide you my thoughts. i want you to give me scientific suggestions that will make me feel better. my first thought, typing here your thought, if you explain in more detail, i think you will get a more accurate answer.",psychologist,teaching,49,4.346938775510204,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9612688743389034,-0.7640477593260152,-0.6805170110145728,-0.4024935677583476,1.0036806862264065,0.5440109186085832,0.3458876955142612,-0.17613246131637614,0.9702654165298837,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.18008997360335074,0.0,0.4963249420759965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623824356487229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45019562925587236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27390738855849245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3567264880080945,0.0,0.0,0.0,0.0,0.0
Smart Domain Name Generator,"I want you to act as a smart domain name generator. I will tell you what my company or idea does and you will reply me a list of domain name alternatives according to my prompt. You will only reply the domain list, and nothing else. Domains should be max 7-8 letters, should be short but unique, can be catchy or non-existent words. Do not write explanations. Reply ""OK"" to confirm.","i want you to act as a smart domain name generator. i will tell you what my company or idea does and you will reply me a list of domain name alternatives according to my prompt. you will only reply the domain list, and nothing else. domains should be max   letters, should be short but unique, can be catchy or non existent words. do not write explanations. reply ok to confirm.",smart domain name generator,creation,71,4.309859154929577,0.014084507042253521,0.0,0.0,0.0,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.0,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33962129568766886,-0.827085457771389,0.4705288717627181,-0.4024935677583476,-0.6140942051799592,-0.9169967303879679,-0.11515388498835691,-0.17613246131637614,1.4110035010934527,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,1.8733793117798105,-0.28700616489584174,-0.22059509642380706,0.0874297886891558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17975247256697285,0.0,0.0,0.2837608213949415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.567521642789883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681824362496486,0.0,0.0,0.0,0.0,0.0,0.5768576994262532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346992266590804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08659149880010887,0.0,0.2514408314543645,0.0,0.0,0.1641740874216799
Tech Reviewer:,"I want you to act as a tech reviewer. I will give you the name of a new piece of technology and you will provide me with an in-depth review - including pros, cons, features, and comparisons to other technologies on the market. My first suggestion request is ""I am reviewing iPhone 11 Pro Max"".","i want you to act as a tech reviewer. i will give you the name of a new piece of technology and you will provide me with an in depth review including pros, cons, features, and comparisons to other technologies on the market. my first suggestion request is i am reviewing iphone  pro max .",tech reviewer,guidance,55,4.236363636363636,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7917286256158395,-0.9520324843023645,-0.6805170110145728,-0.4024935677583476,-0.6140942051799592,0.3846282659907777,-1.1420192233805522,-0.17613246131637614,0.6502294664888376,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.2227509529767931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223948113308801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3387924969280674,0.0,0.0,0.0,0.0,0.0,0.3387924969280674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5336430835530669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22061518352732204,0.0,0.0,0.0,0.0,0.0
Developer Relations consultant,"I want you to act as a Developer Relations consultant. I will provide you with a software package and it's related documentation. Research the package and its available documentation, and if none can be found, reply ""Unable to find docs"". Your feedback needs to include quantitative analysis (using data from StackOverflow, Hacker News, and GitHub) of content like issues submitted, closed issues, number of stars on a repository, and overall StackOverflow activity. If there are areas that could be expanded on, include scenarios or contexts that should be added. Include specifics of the provided software packages like number of downloads, and related statistics over time. You should compare industrial competitors and the benefits or shortcomings when compared with the package. Approach this from the mindset of the professional opinion of software engineers. Review technical blogs and websites (such as TechCrunch.com or Crunchbase.com) and if data isn't available, reply ""No data available"". My first request is ""express https://expressjs.com""","i want you to act as a developer relations consultant. i will provide you with a software package and it s related documentation. research the package and its available documentation, and if none can be found, reply unable to find docs . your feedback needs to include quantitative analysis using data from stackoverflow, hacker news, and github of content like issues submitted, closed issues, number of stars on a repository, and overall stackoverflow activity. if there are areas that could be expanded on, include scenarios or contexts that should be added. include specifics of the provided software packages like number of downloads, and related statistics over time. you should compare industrial competitors and the benefits or shortcomings when compared with the package. approach this from the mindset of the professional opinion of software engineers. review technical blogs and websites such as techcrunch.com or crunchbase.com and if data isn t available, reply no data available . my first request is express",developer relations consultant,analysis,160,5.39375,0.01875,0.0125,0.0,0.00625,0.00625,0.0,0.00625,0.0,0.0125,0.00625,0.0375,0.025,0.0,0.0,0.00625,0.0,0.0,0.0,2.17522572703778,1.0155974815181386,0.8518128204326957,1.3417596944231909,-0.6140942051799592,-0.46956313788277404,-0.6863477294690155,2.353747386536168,-0.16652894767841506,2.632203062083813,-0.17747431661989635,-0.3267894549245529,1.9128228750334626,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,0.5936925293581057,-0.28700616489584174,2.96513756852266,0.054126538253384114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516690442555289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42010530911426597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25672428641011447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08232362106593114,0.0,0.0,0.0,0.30247301853490527,0.23808292957422328,0.08232362106593114,0.0,0.0,0.0,0.516690442555289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16602793066515545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16902559208107726,0.0,0.0536075649100052,0.0,0.0,0.0,0.0,0.0
Academician,"I want you to act as an academician. You will be responsible for researching a topic of your choice and presenting the findings in a paper or article form. Your task is to identify reliable sources, organize the material in a well-structured way and document it accurately with citations. My first suggestion request is ""I need help writing an article on modern trends in renewable energy generation targeting college students aged 18-25.""","i want you to act as an academician. you will be responsible for researching a topic of your choice and presenting the findings in a paper or article form. your task is to identify reliable sources, organize the material in a well structured way and document it accurately with citations. my first suggestion request is i need help writing an article on modern trends in renewable energy generation targeting college students aged  .",academician,guidance,73,4.931506849315069,0.0,0.0136986301369863,0.0,0.0273972602739726,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2831078794466475,0.2297549112589353,-0.6805170110145728,1.5090168565501876,-0.6140942051799592,1.0443560038813748,-1.1420192233805522,-0.17613246131637614,0.005773512296594384,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,-0.5039357815435279,-0.4271811959446027,-0.28700616489584174,-0.22059509642380706,0.1652961686678509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314893593274559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2860139616772848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2514067884659446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39599901131111975,0.0,0.0,0.5070300395404642,0.0,0.0,0.0,0.0,0.0,0.5364827857629708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16371128428267753,0.0,0.0,0.0,0.0,0.0
IT Architect,"I want you to act as an IT Architect. I will provide some details about the functionality of an application or other digital product, and it will be your job to come up with  ways to integrate it into the IT landscape. This could involve analyzing business requirements, performing a gap analysis and mapping the functionality of the new system to the existing IT landscape. Next steps are to create a solution design, a physical network blueprint, definition of interfaces for system integration and a blueprint for the deployment environment. My first request is ""I need help to integrate a CMS system.""","i want you to act as an it architect. i will provide some details about the functionality of an application or other digital product, and it will be your job to come up with ways to integrate it into the it landscape. this could involve analyzing business requirements, performing a gap analysis and mapping the functionality of the new system to the existing it landscape. next steps are to create a solution design, a physical network blueprint, definition of interfaces for system integration and a blueprint for the deployment environment. my first request is i need help to integrate a cms system.",it architect,creation,102,4.911764705882353,0.0392156862745098,0.0,0.0,0.00980392156862745,0.0196078431372549,0.00980392156862745,0.0,0.0196078431372549,0.00980392156862745,0.0,0.049019607843137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5363366560481617,0.1961920197058584,2.5243558390712177,-0.4024935677583476,-0.6140942051799592,-0.2151401146935462,0.28753840457720975,-0.17613246131637614,0.38545026817056494,-0.39493433310777953,-0.17747431661989635,-0.3267894549245529,-0.13765899550409033,-0.1456484328757428,-0.1784150087714531,-0.17294065824315805,0.9276305514862438,-0.4271811959446027,3.7471210810236326,2.278018758436167,0.11610445821301271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31998193649724826,0.0,0.0,0.0,0.29024225268500387,0.0,0.0,0.0,0.0,0.0,0.3848017790095146,0.0,0.3444041664211299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22118207782151855,0.0,0.0,0.0,0.0,0.0,0.3290457069153209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20089694957556017,0.32441078881350816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17658878122314978,0.0,0.0,0.0,0.0,0.0,0.17658878122314978,0.0,0.0,0.0,0.0,0.0,0.0,0.3934709636769935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11499123130428394,0.0,0.0,0.0,0.0,0.0
